,Name,Rating,Number of ratings,Number of reviews,Actual Price,Current Price,Link
30,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio  (Terracotta Red)",4.1,106786,6622,1599.0,1390.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
31,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio  (Cyan)",4.1,106786,6622,1599.0,1340.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
32,"REDMI 13C (Stardust Black, 128 GB)  (4 GB RAM)",4.2,31916,1339,11999.0,7699.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
33,"REDMI 13C (Starfrost White, 128 GB)  (4 GB RAM)",4.2,31916,1339,11999.0,7699.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
34,"POCO C65 (Matte Black, 128 GB)  (4 GB RAM)",4.3,37676,2019,10999.0,6999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
35,"Motorola g04s (Satin Blue, 64 GB)  (4 GB RAM)",4.2,8072,460,9999.0,6999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
36,"Motorola G34 5G (Ice Blue, 128 GB)  (8 GB RAM)",4.2,108195,7501,14999.0,11999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
37,"vivo T3x 5G (Celestial Green, 128 GB)  (6 GB RAM)",4.5,38164,1192,18999.0,14999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
38,"vivo T3x 5G (Crimson Bliss, 128 GB)  (6 GB RAM)",4.5,38164,1192,18999.0,14999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
39,"vivo T3x 5G (Celestial Green, 128 GB)  (8 GB RAM)",4.4,8558,392,20499.0,16499.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
