,Name,Rating,Number of ratings,Number of reviews,Actual Price,Current Price,Link
24,"Fire-Boltt Rise BT Calling 47mm (1.85), Voice Assistance & 123 Sports Single BT Connection Smartwatch  (Grey Strap, Free Size)",4.0,75914,9406,11999.0,1399.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
25,"Fastrack Revoltt FS1+|2.01'' Biggest UltraVU Display|Industry Best 950 Nits|BT Calling Smartwatch  (Blue Strap, Free Size)",4.2,30160,1945,5995.0,1399.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
26,"Boult Craft 1.83"" HD Display, BT Calling, Health Monitoring, Knurled Design, 500Nits Smartwatch  (Smoky White Strap, Free Size)",4.1,3064,172,3499.0,999.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
27,"Fire-Boltt Hulk 45.2mm (1.78) Amoled Bluetooth Calling with 120 sports modes Smartwatch  (Black Strap, 1.78)",4.0,80430,12744,17999.0,1499.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
28,"Fire-Boltt Hulk 45.2mm (1.78) Amoled Bluetooth Calling with 120 sports modes Smartwatch  (Grey Strap, 1.78)",4.0,80430,12744,17999.0,1499.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
29,"Boult Drift+ Bluetooth Calling, 1.85"" HD, 500Nits Brightness, 150+ Watchfaces, SpO2 Smartwatch  (Jet Black Strap, Free Size)",4.1,229109,15696,8499.0,1099.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
30,"Fastrack Revoltt FS1 Pro|World's First,1.96"" Super AMOLED|Highest Resolution|BT Calling Smartwatch  (Green Strap, Free Size)",4.3,76323,5953,7995.0,1999.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
31,"beatXP Vector 1.30'' HD Display, BT Calling with Health Tracking & AI Voice Assistant Smartwatch  (Electric Black Strap, Free Size)",3.8,6695,388,5499.0,999.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
32,"Fire-Boltt Ninja Calling Pro Plus 46.5mm (1.83) Display Bluetooth Calling, AI Voice Smartwatch  (Black Strap, Free Size)",4.1,307137,43598,9999.0,1299.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
33,"boAt Storm Call 2 1.83'' HD Display,BT Calling,boAt Coins & DIY Watch Face Studio Smartwatch  (Metal Black Strap, Free Size)",4.1,61636,3810,7499.0,1599.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
34,"CMF by Nothing Watch Pro 2, 1.32"" AMOLED, auto-brightness,Gesture Control, 3D warmup guide,GPS Smartwatch  (Ash Grey Strap, Free Size)",4.4,1628,190,5499.0,4999.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
35,"CMF by Nothing Watch Pro 2, 1.32"" AMOLED, auto-brightness,Gesture Control, 3D warmup guide,GPS Smartwatch  (Blue Strap, Free Size)",4.4,1628,190,5999.0,5499.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
36,"beatXP Marv Ace 1.85'' HD BT Calling, 100+ Sports Modes with IP67 Smartwatch  (Ice Silver Strap, Free Size)",3.9,50049,3413,5499.0,999.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
37,"Fire-Boltt Destiny 35.3mm (1.39) Stainless Steel Smartwatch, Metal Body, Bluetooth Calling Smartwatch  (Silver Strap, Free Size)",4.1,16673,2712,11999.0,1699.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
38,"Fire-Boltt Quest 35.3mm (1.39 inch) Display, GPS, BT call, 100+ Sports Modes, Rugged Smartwatch  (Green Strap, Free Size)",4.2,11276,2054,21999.0,1699.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
39,"Fastrack Revoltt FS1|1.83 Display|BT Calling|Fastcharge|110+ Sports Mode|200+ WatchFaces Smartwatch  (Green Strap, Free Size)",4.2,214900,16064,3995.0,1099.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
40,"Nervfit Absolute 2.1"" Large HD Display, BT Calling, Fitness Tracking Smartwatch  (Black Strap, Unisex)",3.4,39,7,10999.0,1519.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
41,"Fastrack Revoltt FS1|1.83 Display|BT Calling|Fastcharge|110+ Sports Mode|200+ WatchFaces Smartwatch  (Black Strap, Free Size)",4.2,214900,16064,3995.0,1099.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
42,"Fire-Boltt Rise BT Calling 47mm (1.85), Voice Assistance & 123 Sports Single BT Connection Smartwatch  (Black Strap, Free Size)",4.0,75914,9406,11999.0,1399.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
43,"boAt Wave Neo Plus with 1.96"" HD Display, BT Calling, boAt Coins & Watch Face Studio Smartwatch  (Active Black Strap, Free Size)",4.0,5016,236,6499.0,1199.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
44,"Fastrack Revoltt FS1+|2.01'' Biggest UltraVU Display|Industry Best 950 Nits|BT Calling Smartwatch  (Black Strap, Free Size)",4.2,30160,1945,5995.0,1399.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
45,"beatXP Vector 1.30'' HD Display, BT Calling with Health Tracking & AI Voice Assistant Smartwatch  (Champagne Gold Strap, Free Size)",3.8,6695,388,5499.0,999.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
46,"Noise Crew Pro BT Calling with 1.4"" display, Metal Finish & Functional Crown Smartwatch  (Black Strap, Regular)",4.0,4108,236,6999.0,1299.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
47,"beatXP Marv Neo 1.85'' HD Display Bluetooth Calling, Health Tracking & IP68 Smartwatch  (Rose Gold Strap, Free Size)",4.1,129205,10688,6499.0,999.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
48,"Fastrack Revoltt FS1|1.83 Display|BT Calling|Fastcharge|110+ Sports Mode|200+ WatchFaces Smartwatch  (Wine Red Strap, Free Size)",4.2,214900,16064,3995.0,1099.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
49,"Fastrack Revoltt FS1|1.83 Display|BT Calling|Fastcharge|110+ Sports Mode|200+ WatchFaces Smartwatch  (Beige Strap, Free Size)",4.2,214900,16064,3995.0,1099.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
50,"Fire-Boltt Shark 46.5mm (1.83) Smartwatch with Rugged Outdoor Design, Bluetooth Calling Smartwatch  (Black Strap, Free Size)",4.0,18201,3577,18999.0,1799.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
51,"beatXP Vega X 1.43"" AMOLED 466*466px Display One-Tap BT 5.2 Calling AI Voice Assistant Smartwatch  (Electric Black Strap, Free Size)",4.1,8005,1121,9999.0,1199.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
52,"Noise Crew 1.38"" Round Display with Bluetooth Calling, Metallic finish, IP68 Rating Smartwatch  (Black Strap, Regular)",4.2,106363,6951,4999.0,1399.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
53,"Fastrack Revoltt FS1|1.83 Display|BT Calling|Fastcharge|110+ Sports Mode|200+ WatchFaces Smartwatch  (Teal Strap, Free Size)",4.2,214900,16064,3995.0,1099.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
54,"boAt Storm Call 2 1.83'' HD Display,BT Calling,boAt Coins & DIY Watch Face Studio Smartwatch  (Dark Blue Strap, Free Size)",4.1,61636,3810,6999.0,1299.0,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm9731ac3f3c67f?pid=SMWGN4YEW7TPQAW5&lid=LSTSMWGN4YEW7TPQAW5TA5MP5&marketplace=FLIPKART&q=smart+watch&store=ajy%2Fbuh&srno=s_1_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_5_na_na_na&fm=organic&iid=80e5bddf-3f55-487d-8379-0160ef019771.SMWGN4YEW7TPQAW5.SEARCH&ppt=None&ppn=None&ssid=nr6w3c4khc0000001722278774768&qH=acc05e33fb140cc4
